NPI,Total_Payment_USDollars,Interaction,Teaching_Institute
1780816660.0,82574.11,4,4
1780815340.0,116068.52,9,0
1780815266.0,127041.0,13,6
1780814491.0,246434.19,12,12
1780813782.0,4021.48,1,0
1780811133.0,251750.0,1,1
1780810291.0,3942.59,1,0
1780809889.0,37971.0,3,1
1780803999.0,243123.38,22,0
1780803924.0,33293.96,7,7
1780802595.0,1289971.93,210,0
1780802330.0,1129651.6,48,1
1780800938.0,12459.91,2,0
1780800813.0,384531.81,262,0
1780799130.0,33838.95,7,6
1780799015.0,7628.0,3,0
1780798660.0,473656.83,42,24
1780793349.0,1493022.4000000001,8,0
1780793331.0,598132.36,36,0
1780790378.0,71110.69,4,0
1780789214.0,2532753.57,40,0
1780788844.0,333088.99,8,0
1780788349.0,613958.69,333,0
1780786665.0,8000.0,1,1
1780783282.0,23859.3,6,4
1780781682.0,390554.47,14,0
1780781377.0,520493.64,6,0
1780775247.0,114820.5,1,0
1780775098.0,7076426.63,201,0
1780774752.0,297.62,1,0
1780774281.0,6653.0,1,0
1780773465.0,1758056.99,52,0
1780772632.0,9123.0,13,13
1780770552.0,677980.76,33,1
1780770453.0,1108427.49,122,0
1780770362.0,194606.68,15,0
1780770321.0,1768995.39,28,0
1780764951.0,15900.3,4,0
1780764670.0,15000.0,1,0
1780764035.0,95555.0,6,5
1780762534.0,15038.0,2,0
1780758086.0,663881.65,281,276
1780757237.0,66933.75,4,0
1780754671.0,286829.81,18,0
1780753319.0,415231.65,77,54
1780752220.0,1930372.74,44,42
1780747550.0,10500.0,1,0
1780747527.0,1014.28,1,0
1780741652.0,10768.26,3,0
1780738229.0,1684247.72,10,0
1780736975.0,1389.78,3,1
1780734335.0,22400.0,1,1
1780731976.0,11737.289999999999,7,0
1780728873.0,64638.79,1,0
1780728147.0,24509.07,7,0
1780727255.0,1000.0,1,1
1780712372.0,19066.0,2,0
1780710418.0,462563.68,53,52
1780699355.0,12500.0,1,0
1780699280.0,16210.0,3,0
1780699256.0,221182.22,36,35
1780695437.0,30950.0,2,0
1780694315.0,26369.6,4,4
1780692996.0,4800.0,1,1
1780692939.0,66240.0,2,1
1780692038.0,84068.0,27,0
1780691147.0,7500.0,1,0
1780690875.0,20955.0,2,2
1780690313.0,27604.5,2,0
1780689604.0,135265.0,15,1
1780687863.0,207819.07,60,0
1780687848.0,125179.12,34,0
1780687426.0,27570.09,13,0
1780687178.0,135718.67,32,0
1780686717.0,417048.45,175,0
1780686147.0,117186.0,55,0
1780685917.0,8064.0,6,6
1780685818.0,47778.0,14,0
1780685172.0,584.2,1,1
1780685149.0,20274.14,7,2
1780683540.0,1334.0,2,0
1780681775.0,800464.17,76,0
1780680777.0,77677.12,15,0
1780680074.0,31759.61,4,0
1780679241.0,736.8,1,0
1780678029.0,222209.59,87,0
1780675652.0,121153.79000000001,24,0
1780674564.0,5671.45,4,0
1780673665.0,137611.73,5,3
1780673525.0,8581.0,19,0
1780671248.0,2027196.62,69,0
1780669267.0,76251.25,30,0
1780667865.0,47510.5,11,0
1780667642.0,51099.18,17,2
1780667246.0,665.0,1,0
1780666750.0,1804097.28,110,0
1780665976.0,47327.15,23,0
1780664284.0,17691.84,1,0
1780664128.0,29870.350000000002,13,13
1780663690.0,1440.0,1,1
1780663492.0,2325662.23,10,0
1780662817.0,25.0,1,0
1780661066.0,10000.0,1,0
1780659508.0,1727462.6199999999,103,0
1780659284.0,749940.83,132,0
1780659029.0,66959.07,8,0
1780658708.0,20335.44,2,0
1780658575.0,141624.81,7,0
1780658070.0,676881.71,4,0
1780658054.0,87518.54,32,4
1780657817.0,1114669.65,24,0
1780657189.0,616139.5,12,0
1780653857.0,1046.0,1,0
1780652586.0,9437.0,1,1
1780651885.0,47779.29,9,0
1780651760.0,703058.96,92,0
1780651497.0,195866.29,41,0
1780651174.0,66797.0,2,2
1780650895.0,48416.15,14,0
1780650614.0,21740.0,6,0
1780649681.0,91663.28,18,14
1780649616.0,13436.0,2,0
1780649467.0,313810.98,33,0
1780648162.0,138031.72,17,0
1780647735.0,225986.01,36,0
1780646349.0,291228.02,13,12
1780641191.0,291441.3,8,3
1780640540.0,61628.4,21,0
1780640102.0,22065.75,9,0
1780639450.0,7511.07,4,0
1780638163.0,376676.0,103,0
1780637579.0,57285.35,3,3
1780636498.0,232413.48,97,34
1780636373.0,3904.8,2,1
1780636159.0,20622.0,3,0
1780635839.0,56181.020000000004,12,9
1780635680.0,67076.0,9,8
1780635607.0,19327.66,12,10
1780634923.0,246.0,1,0
1780634287.0,54223.0,2,2
1780634188.0,1094683.46,34,0
1780633263.0,3719136.99,98,0
1780632968.0,88369.86,24,0
1780632844.0,330561.89,46,0
1780632828.0,150.93,2,0
1780632687.0,958417.17,45,0
1780631911.0,71000.0,1,0
1780630129.0,588.0,1,0
1780630038.0,40320.49,9,7
1780629865.0,13235.22,2,0
1780629840.0,193020.7,26,0
1780629717.0,275025.0,5,5
1780629253.0,117.95,3,2
1780627646.0,250142.75,21,0
1780627117.0,18862.0,2,2
1780626382.0,193744.0,5,0
1780625780.0,1105.49,1,1
1780625558.0,12506.98,1,0
1780623603.0,304363.18,4,0
1780622662.0,480708.3,31,0
1780621490.0,5322.07,2,2
1780621409.0,18157.0,41,41
1780620963.0,382794.98,27,0
1780619742.0,10913.18,4,0
1780618918.0,4523.5,3,3
1780618850.0,559066.72,26,0
1780618462.0,33219.81,1,0
1780618355.0,1042095.95,9,9
1780618249.0,44456.31,4,0
1780617571.0,6279.2,7,0
1780616219.0,20337.35,4,0
1780615625.0,1244.0,1,1
1780615559.0,500.0,1,0
1780612804.0,60229.0,9,9
1780612333.0,47978.8,61,0
1780612168.0,11936.0,1,0
1780610949.0,56319.43,5,5
1780610840.0,38471.770000000004,5,1
1780610543.0,146279.33,34,8
1780609966.0,684583.61,23,20
1780609933.0,6683.4800000000005,26,0
1780609776.0,3923.75,2,0
1780609743.0,1440.0,1,0
1780609610.0,39956.22,2,2
1780609065.0,1257030.1,279,0
1780608422.0,5945.2,3,0
1780608190.0,22280.0,1,0
1780605378.0,70341.5,4,0
1780602789.0,9884.0,2,0
1780602730.0,746.25,3,0
1780601872.0,95000.0,1,0
1780378455.0,251063.44,6,0
1780326439.0,800.0,1,0
1780203083.0,12800.0,1,0
1780179341.0,6751.8,11,11
1780094227.0,68554.17,12,12
1780093765.0,13516.0,5,0
1780091553.0,35794.91,8,0
1780082693.0,4640543.1,613,0
1780071126.0,53665.34,13,0
1780068882.0,59187.65,12,0
1780067579.0,195661.5,15,0
1780067280.0,5162325.49,3,0
1780067025.0,49567.3,4,0
1780064022.0,1594.0,3,0
1780063610.0,495064.37,27,27
1780062844.0,27777.79,1,0
1780049759.0,30166.67,18,18
1780048397.0,98408.0,10,10
1780047795.0,30431.24,5,0
1780046417.0,122208.55,1,0
1780046409.0,17700.0,9,0
1780032839.0,49593.99,18,0
1780030510.0,117609.0,9,0
1780026567.0,83968.69,8,0
1780013649.0,125908.52,12,0
1780004523.0,74489.02,1,0
1780002758.0,24086.79,1,0
1780002741.0,25846.98,4,0
1780002592.0,183731.62,41,0
1780002485.0,17682.03,24,0
1780002295.0,37297.24,3,3
1780001909.0,81794.03,3,0
1770996340.0,2050.0,1,0
1770979684.0,17079.74,6,6
1770979098.0,539588.9199999999,11,0
1770970766.0,319936.28,3,3
1770963464.0,9576.19,1,1
1770962888.0,37229.34,3,0
1770961617.0,8755415.24,515,0
1770960767.0,547387.9199999999,5,5
1770946394.0,3680.0,1,0
1770938011.0,185777.17,4,0
1770926701.0,11140.0,1,0
1770925976.0,5638.0,2,2
1770922072.0,104434.75,27,27
1770921991.0,108618.45999999999,2,0
1770921553.0,153057.18,72,30
1770921272.0,357057.6,2,1
1770901894.0,15682.5,6,4
1770898900.0,116313.38,24,5
1770897548.0,360017.51,13,1
1770896045.0,284927.48,18,17
1770889511.0,4657.5,1,0
1770878688.0,29103.76,1,0
1770877763.0,49757.3,4,0
1770876146.0,16000.0,1,0
1770875817.0,379044.74,34,0
1770875759.0,20003.82,4,0
1770875700.0,88178.24,36,0
1770873986.0,65748.31,2,2
1770873200.0,22113.0,2,2
1770872707.0,4589.0,3,3
1770872210.0,27897.5,6,0
1770859654.0,5000.0,1,1
1770852410.0,152479.58,37,0
1770849804.0,55532.1,1,0
1770848632.0,109581.78,5,4
1770845851.0,8708.4,3,0
1770845661.0,22680.0,1,0
1770842890.0,19049.2,2,0
1770842155.0,351016.8,26,1
1770837270.0,119631.0,33,0
1770825549.0,5755.0,5,5
1770821498.0,11025.0,2,2
1770816134.0,8071.0,2,0
1770805871.0,6895.0,4,4
1770804981.0,16155.9,9,0
1770803645.0,15263.19,1,0
1770803629.0,295562.6,4,4
1770802795.0,416630.51,17,1
1770802373.0,237306.0,9,0
1770801862.0,103607.15,1,1
1770801540.0,20342.46,12,1
1770800757.0,6000.0,1,0
1770799819.0,5125.0,1,0
1770799751.0,4253.0,3,0
1770798506.0,2315.0,5,0
1770796138.0,159568.89,23,0
1770795932.0,55673.0,16,0
1770792152.0,53040.45,12,10
1770790651.0,359333.92,220,0
1770789075.0,2113.66,1,0
1770789000.0,2221288.89,38,0
1770788150.0,189447.9,2,2
1770788085.0,72952.45,11,0
1770788036.0,16693.71,11,0
1770786865.0,22304.0,2,0
1770784324.0,18244.2,9,0
1770783763.0,3939.0,2,0
1770783318.0,3575.0,4,0
1770782716.0,13349.2,8,0
1770782377.0,2206.72,1,0
1770776288.0,30147.06,12,2
1770774960.0,184171.82,4,0
1770774549.0,49570.65,16,13
1770774341.0,8300.0,1,1
1770766073.0,95942.32,9,9
1770764995.0,23539.0,9,0
1770758492.0,36796.0,2,2
1770758419.0,11066.39,5,5
1770757148.0,8554.6,1,1
1770750580.0,206882.16,8,8
1770748147.0,22400.0,3,3
1770747792.0,13250.21,21,0
1770747016.0,61887.64,5,0
1770745218.0,7030.1,2,0
1770745028.0,37270.82,15,14
1770744716.0,110091.09,2,0
1770743858.0,11006.21,7,0
1770743312.0,4550.0,2,0
1770743197.0,16740.0,1,1
1770742595.0,814.08,1,0
1770740714.0,6480.0,1,1
1770740649.0,40497.69,4,0
1770737744.0,81979.36,7,3
1770737579.0,15167.58,1,0
1770736530.0,572937.88,71,0
1770733891.0,703.0,1,0
1770732232.0,44143.84,13,0
1770731374.0,37134.43,4,2
1770729543.0,32219.69,1,0
1770727018.0,3445.0,4,0
1770726465.0,932165.46,38,0
1770722605.0,51735.64,24,0
1770720112.0,31510.0,3,0
1770719643.0,23375.04,22,0
1770719346.0,19806.0,5,0
1770718959.0,7226.0,3,3
1770718058.0,33855.31,8,0
1770715765.0,180496.46,4,0
1770713786.0,3266.29,2,0
1770712754.0,485.46,1,0
1770711657.0,275878.05,33,33
1770710915.0,56608.0,6,0
1770710469.0,49534.36,10,0
1770704629.0,32233.02,16,0
1770701716.0,19523.0,1,0
1770698672.0,22605.89,1,0
1770697542.0,923624.24,38,37
1770695348.0,3262.0,2,0
1770692154.0,214036.46,15,0
1770690752.0,722966.45,8,0
1770688913.0,11810.99,2,2
1770687386.0,34032.75,3,0
1770683898.0,5805.0,1,0
1770683450.0,43902.82,2,0
1770682338.0,1071273.5,26,26
1770679334.0,108252.23,28,0
1770677890.0,20912.0,8,0
1770674004.0,105740.0,11,0
1770673568.0,33202.69,13,0
1770673451.0,31228.5,7,0
1770673238.0,32991.97,78,0
1770671711.0,89775.0,6,0
1770671455.0,125500.0,2,0
1770668758.0,72762.3,28,0
1770667164.0,57107.25,16,0
1770665796.0,61286.88,6,0
1770664054.0,2537.94,2,0
1770662637.0,142437.78,136,0
1770660896.0,321964.54,95,65
1770659526.0,49412.99,1,1
1770658957.0,1489697.7,42,0
1770657157.0,325109.0,26,0
1770653974.0,76085.52,4,0
1770653230.0,201481.59,13,0
1770653115.0,252673.78,63,0
1770652976.0,2897.0,1,0
1770650145.0,29250.0,3,3
1770648875.0,31280.5,5,5
1770648586.0,464472.78,9,0
1770648073.0,6878.8,5,0
1770640856.0,1700.0,2,0
1770638868.0,112863.43,6,0
1770637357.0,17500.0,1,1
1770637191.0,826706.3200000001,78,34
1770634909.0,401918.24,50,0
1770634461.0,99939.57,10,0
1770634131.0,1058844.26,227,212
1770630584.0,203278.66,10,0
1770629933.0,2525.0,1,0
1770627200.0,164033.46,115,107
1770627184.0,2779.4,1,1
1770625899.0,46872.41,4,0
1770625667.0,115173.28,1,0
1770623068.0,14000.0,1,0
1770622771.0,17252.84,7,0
1770622763.0,441871.16000000003,16,0
1770622706.0,21100.0,1,0
1770619355.0,88166.84,15,0
1770619165.0,4368.0,1,1
1770612848.0,165740.51,8,0
1770605198.0,55064.43,57,0
1770604548.0,19936.0,6,0
1770604191.0,56359.42,4,0
1770599979.0,379166.45,19,0
1770599664.0,85128.5,4,0
1770599094.0,352625.71,38,0
1770599029.0,4184364.14,87,0
1770596900.0,1926630.6300000001,146,0
1770596389.0,434257.82,15,0
1770593352.0,3460.0,3,0
1770593303.0,242483.69,6,1
1770589111.0,452553.54,24,0
1770588808.0,91771.51000000001,2,2
1770587479.0,875640.08,55,0
1770585259.0,6672.0,5,0
1770585051.0,102156.0,5,0
1770582140.0,3905.99,1,0
1770581662.0,1850.0,3,2
1770581225.0,4800.0,2,0
1770578916.0,674249.96,34,1
1770578304.0,2301.0,2,2
1770578031.0,1812.5,2,0
1770577702.0,6150.0,3,3
1770577447.0,6503.6,2,0
1770577116.0,49005.6,11,11
1770576365.0,60859.37,12,0
1770576258.0,2226116.24,269,244
1770575862.0,19256.8,4,0
1770575185.0,17052.13,4,4
1770574980.0,9834.0,2,2
1770574832.0,99377.15,40,3
1770574808.0,100967.0,6,0
1770574642.0,776199.2,162,0
1770573305.0,2869.62,1,0
1770572968.0,95610.79,15,0
1770571754.0,26294.4,5,2
1770570657.0,57178.04,17,0
1770568867.0,2400.0,1,0
1770568289.0,27884.35,12,0
1770566697.0,2878.0,4,0
1770566341.0,257980.9,85,0
1770563298.0,59159.96,3,3
1770561961.0,14772.5,16,0
1770559833.0,7800.0,1,0
1770558934.0,54872.86,7,0
1770557100.0,99964.79,8,8
1770556243.0,114754.73999999999,6,4
1770554859.0,44104.54,10,0
1770554511.0,6514.06,1,0
1770554248.0,7847.0,3,0
1770553919.0,7900.1900000000005,8,0
1770551350.0,28429.25,1,0
1770550956.0,5796.36,6,0
1770550808.0,16669.0,4,0
1770550535.0,632058.26,229,0
1770549636.0,272425.27,4,3
1770549511.0,1040.0,2,2
1770549180.0,1200.0,1,0
1770548307.0,106715.25,25,0
1770547648.0,96325.5,3,0
1770547259.0,524772.53,145,0
1770546830.0,609570.68,153,0
1770545691.0,143386.35,28,0
1770545253.0,2280.0,3,0
1770544504.0,742028.49,118,116
1770544314.0,2325.0,1,0
1770544298.0,29728.0,5,0
1770544256.0,1661879.63,58,8
1770543266.0,2294487.25,200,0
1770542391.0,111215.0,1,0
1770542359.0,8092.0,1,1
1770541690.0,297040.23,1,1
1770540536.0,72801.15,8,0
1770540072.0,159106.41999999998,17,17
1770538233.0,524405.79,24,13
1770537599.0,1779.0,2,0
1770537573.0,44742.52,1,1
1770537441.0,9500.0,1,0
1770537011.0,103663.47,49,49
1770535619.0,7689.6,3,0
1770534802.0,17000.0,2,0
1770534737.0,200252.7,9,0
1770534018.0,15671.49,16,0
1770532947.0,121.66000000000001,3,3
1770530693.0,4985.0,2,0
1770530420.0,431799.27999999997,24,2
1770529885.0,35321.49,24,0
1770528697.0,559749.99,267,191
1770528663.0,250610.0,2,0
1770528648.0,269929.51,67,0
1770526725.0,40892.49,3,3
1770525933.0,4095.89,5,0
1770524787.0,238843.6,3,0
1770524753.0,581.0,1,0
1770523789.0,1000.0,1,1
1770523326.0,1510.0,3,0
1770522633.0,11361.5,3,0
1770522286.0,115559.98,49,0
1770521502.0,27772.0,16,15
1770521452.0,20804.16,2,0
1770521130.0,120529.0,6,0
1770520199.0,4337.0,3,0
1770520165.0,29085.2,6,0
1770515603.0,8344.0,8,0
1770515504.0,52069.76,6,6
1770515207.0,10025.0,1,1
1770514614.0,5548.0,2,0
1770513822.0,43748.89,48,48
1770513723.0,3678.0,5,0
1770513715.0,1648047.6199999999,594,0
1770510760.0,32510.34,2,0
1770509168.0,36759.65,26,0
1770508723.0,2459.93,1,1
1770507030.0,14375.0,2,0
1770506867.0,21978.9,1,0
1770505737.0,68971.0,7,0
1770502601.0,853.76,2,0
1770501769.0,89026.67,3,0
1770501272.0,6358.95,3,3
1770500522.0,28644.56,2,0
1770500316.0,215761.99,2,2
1770046310.0,13400.0,1,1
1770024929.0,763.92,1,1
1770024044.0,75700.51999999999,2,2
1770013542.0,56834.82,3,3
1770010738.0,6935.0,1,0
1770004269.0,1050.0,1,0
1760979108.0,45602.2,1,1
1760942403.0,105200.95,26,0
1760918551.0,13650.0,2,0
1760916308.0,7631.6,5,0
1760914162.0,16652.75,1,0
1760910897.0,61936.479999999996,5,5
1760897417.0,380065.17,29,0
1760892400.0,163998.91999999998,7,6
1760877641.0,8413.5,4,0
1760869135.0,1472133.0,41,0
1760866545.0,15408.82,8,0
1760862973.0,1500.0,1,1
1760861066.0,172947.27000000002,7,0
1760860357.0,14553.0,3,3
1760860084.0,10000.0,1,1
1760859672.0,7752.0,3,3
1760859276.0,16844.5,4,4
1760844492.0,28064.16,1,1
1760839948.0,306706.14,10,0
1760832992.0,2000.0,1,0
1760832711.0,170261.0,2,2
1760831408.0,1127800.85,85,0
1760829907.0,7217.68,5,0
1760829220.0,32763.0,4,0
1760828271.0,3743.75,1,0
1760828016.0,1291441.34,47,0
1760827539.0,127562.98,7,4
1760822423.0,19848.65,4,0
1760822183.0,54212.0,1,0
1760821060.0,35483.4,1,1
1760819304.0,9000.0,3,0
1760818959.0,2462.0,1,0
1760814891.0,72754.3,8,0
1760807184.0,382451.76,6,0
1760801070.0,63726.659999999996,12,0
1760801021.0,1500.0,1,0
1760800544.0,21670.0,1,0
1760800502.0,30960.0,1,1
1760798102.0,29782.0,12,0
1760797781.0,64061.5,559,0
1760795660.0,576400.3,10,0
1760795017.0,741.0,1,0
1760794432.0,9700.0,1,1
1760794424.0,9961.57,1,0
1760794192.0,4780.76,1,0
1760786982.0,27290.0,2,0
1760786818.0,35729.0,3,0
1760786388.0,3627.45,1,1
1760779979.0,6450.0,1,1
1760778906.0,11683.5,5,0
1760778526.0,226923.15,24,0
1760777957.0,329662.49,11,0
1760777635.0,19150.0,1,1
1760777361.0,31172.1,3,0
1760776876.0,19800.0,6,0
1760774491.0,60277.5,2,2
1760773683.0,1120605.09,32,31
1760771737.0,84683.29,1,0
1760771554.0,11375.0,1,1
1760762116.0,11092.5,1,1
1760757090.0,22861.0,7,7
1760749790.0,7879.55,35,0
1760748305.0,25964.0,3,0
1760747208.0,1386.57,1,0
1760742050.0,519766.81,22,22
1760741938.0,9500.0,2,0
1760739296.0,47338.81,4,1
1760738355.0,70846.38,18,0
1760737829.0,85705.53,10,7
1760735542.0,33198.65,4,4
1760728893.0,369646.37,44,1
1760725477.0,482931.04,23,0
1760724975.0,12150.0,2,2
1760724322.0,44380.0,16,16
1760724223.0,3841.25,4,0
1760724157.0,710752.24,167,0
1760716161.0,26327.2,1,0
1760715213.0,1620.0,4,0
1760712053.0,3000.0,1,0
1760709976.0,216745.0,2,0
1760709497.0,29110.879999999997,3,2
1760708291.0,138078.02,17,0
1760708135.0,27814.61,12,0
1760702179.0,26143.58,2,0
1760701445.0,23968.0,1,1
1760700496.0,752724.68,46,0
1760700108.0,376.0,1,0
1760699029.0,585.0,3,3
1760698609.0,3400.0,3,0
1760698237.0,96406.0,6,6
1760696314.0,31721.0,15,1
1760696231.0,9646.880000000001,11,0
1760690069.0,77819.01,4,0
1760689525.0,3343.0,1,0
1760687503.0,35506.0,1,0
1760686927.0,28043.239999999998,8,0
1760686885.0,159970.76,58,0
1760686521.0,520567.93,156,0
1760685861.0,33307.0,2,2
1760684658.0,11471.57,6,0
1760683825.0,22135.0,1,0
1760682512.0,9460.76,6,0
1760681191.0,4332.48,2,0
1760677108.0,2013861.09,646,644
1760675011.0,82505.53,13,0
1760674535.0,586131.88,14,0
1760673925.0,2717.0,1,0
1760672851.0,27896.54,6,2
1760669949.0,28054.690000000002,3,0
1760669899.0,17133.81,1,0
1760667851.0,10825.0,19,0
1760667810.0,1479.0,1,0
1760667737.0,1600.0,2,0
1760667729.0,501560.89,26,0
1760666556.0,65758.58,4,4
1760665863.0,8215.92,4,3
1760657449.0,106893.7,7,0
1760654883.0,65933.24,16,0
1760652267.0,82747.26,28,28
1760649800.0,17069.0,3,0
1760649289.0,217850.8,18,0
1760649230.0,695822.5599999999,24,0
1760648109.0,3941.78,24,24
1760645535.0,9000.0,3,3
1760645089.0,54487.5,3,0
1760643282.0,91720.64,3,0
1760642813.0,35000.0,1,1
1760642698.0,214806.06,9,0
1760641815.0,675.0,1,1
1760641740.0,728487.4400000001,35,0
1760641161.0,36659.0,5,0
1760640692.0,7375.0,2,2
1760637284.0,50723.61,3,0
1760625628.0,20710.62,15,15
1760625578.0,6000.0,1,0
1760625487.0,46232.93,6,6
1760624290.0,315.0,1,0
1760623557.0,485252.46,29,0
1760623193.0,16301.0,8,0
1760623029.0,9849.130000000001,2,2
1760622401.0,10656.0,5,0
1760622096.0,633282.19,73,0
1760619183.0,2718.8,9,0
1760617641.0,420014.2,25,0
1760617484.0,42367.21,21,0
1760614739.0,5107692.81,52,40
1760613012.0,995.17,1,0
1760612808.0,2100.0,1,0
1760612113.0,428272.1,15,0
1760610885.0,50000.0,1,0
1760610752.0,6015.55,8,5
1760607360.0,80137.19,12,9
1760606669.0,69962.97,1,0
1760602437.0,258998.03,2,0
1760598601.0,114517.93,3,2
1760597405.0,85807.8,3,0
1760595227.0,439779.21,98,81
1760593610.0,114319.72,8,0
1760593487.0,64729.64,4,0
1760592968.0,16658.8,1,0
1760591010.0,268154.61,13,0
1760590988.0,15844.0,5,0
1760590285.0,29259.0,13,0
1760588958.0,46951.52,5,0
1760588693.0,84555.79,5,3
1760582712.0,51016.6,10,0
1760579874.0,4745.24,2,2
1760579601.0,833813.13,568,568
1760578744.0,228255.32,29,0
1760577985.0,143373.91,44,0
1760576599.0,769293.48,49,0
1760575849.0,11000.0,1,0
1760575815.0,290.53,1,0
1760572937.0,7808270.53,27,0
1760572622.0,112222.95999999999,14,9
1760572556.0,630.0,2,0
1760572366.0,4281.0,2,0
1760565105.0,168331.45,461,0
1760562755.0,688126.43,13,6
1760561336.0,217935.77,20,19
1760560478.0,47914.0,9,0
1760557185.0,91593.52,3,0
1760553762.0,262907.07,57,0
1760553515.0,124115.09,51,22
1760553424.0,77838.1,6,0
1760551261.0,6483.59,6,6
1760545537.0,32582.64,1,0
1760543714.0,15690.0,24,0
1760542088.0,2168601.31,32,32
1760539423.0,12385.0,1,1
1760539415.0,48003.3,3,0
1760536155.0,15.28,1,0
1760534127.0,35467.94,8,0
1760533517.0,74960.0,1,1
1760529986.0,237081.57,15,0
1760518591.0,18394.0,4,0
1760511711.0,47322.97,2,2
1760506018.0,5300.0,3,0
1760504161.0,201295.3,1,1
1760496574.0,22280.0,1,0
1760496343.0,40908.85,37,37
1760494272.0,200239.2,35,35
1760489421.0,337564.07,60,0
1760488837.0,27495.68,2,0
1760488563.0,48426.72,4,0
1760488431.0,491361.55,15,15
1760487177.0,5175.0,3,0
1760487128.0,56951.78,7,4
1760485320.0,212407.75,8,0
1760482970.0,202111.74,26,0
1760481808.0,724199.63,88,0
1760481766.0,338007.12,28,24
1760481667.0,16941.93,4,1
1760481592.0,807010.63,48,0
1760481477.0,2463.6,1,0
1760479968.0,7680.12,6,0
1760479034.0,5950.0,2,0
1760477442.0,3869.79,5,0
1760477335.0,124468.63,8,0
1760477269.0,91877.0,10,0
1760477202.0,850750.99,66,0
1760476964.0,1023958.57,172,0
1760476469.0,814259.19,42,0
1760476162.0,6450.0,1,0
1760475362.0,16834.12,1,0
1760473524.0,1222.0,3,0
1760472617.0,4731448.3,289,2
1760471494.0,7897.3,4,1
1760471304.0,17350.45,1,0
1760470611.0,40842.92,1,1
1760469407.0,133863.53,22,0
1760468797.0,238502.73,24,7
1760468714.0,2631381.31,2,0
1760468128.0,66382.91,10,0
1760467419.0,2110092.61,232,0
1760466106.0,35698.2,3,2
1760465421.0,329854.37,25,0
1760464184.0,126415.76000000001,4,0
1760464044.0,519432.54,43,0
1760461974.0,3000.0,1,0
1760461800.0,41509.090000000004,16,0
1760461537.0,1690.0,1,0
1760461206.0,211506.82,38,0
1760460570.0,17268.0,4,0
1760459663.0,13500.0,1,0
1760459309.0,53310.38,17,0
1760459168.0,29926.15,15,0
1760458673.0,94972.48,12,12
1760458483.0,10396.93,4,0
1760457469.0,1678.0,1,0
1760454458.0,371760.0,5,0
1760453823.0,3500.0,1,1
1760453518.0,4178.0,1,1
1760453344.0,8859.31,52,52
1760452577.0,231320.22,6,0
1760451868.0,15275.53,1,0
1760451611.0,100225.8,34,10
1760451413.0,114299.22,19,18
1760450043.0,348810.75,23,21
1760447643.0,967459.08,68,0
1760445407.0,5160.48,4,0
1760445274.0,696374.1,24,5
1760443121.0,70192.69,12,0
1760442693.0,1044698.54,50,0
1760441885.0,2868.0,3,0
1760441125.0,77219.92,29,0
1760440457.0,1339110.1,140,0
1760437925.0,11546.75,3,0
1760437016.0,997.2,1,1
1760436927.0,1703367.51,14,14
1760432066.0,9917.62,1,0
1760432025.0,8000.0,4,0
1760431472.0,400.0,1,0
1760431233.0,1146295.94,34,33
1760429831.0,319.0,5,0
1760429716.0,915965.76,145,0
1760426902.0,609617.37,12,0
1760426670.0,16583.39,13,0
1760426597.0,252867.24000000002,80,0
1760426092.0,43032.4,13,0
1760426035.0,201045.53,66,0
1760425706.0,263852.35,5,0
1760425664.0,10000.0,1,0
1760422612.0,10200.0,1,1
1760421929.0,31998.9,7,0
1760421507.0,16784.95,3,0
1760421184.0,43543.25,1,0
1760421101.0,30492.0,35,0
1760420061.0,184536.14,1,0
1760419436.0,4640.09,2,0
1760419311.0,13210.08,16,16
1760418610.0,31960.55,35,35
1760418230.0,11738.880000000001,3,0
1760417729.0,20831.0,1,0
1760416044.0,17691.05,4,0
1760414767.0,665.0,1,0
1760414205.0,43348.05,28,6
1760413991.0,56626.6,3,0
1760413967.0,3108.6,1,0
1760413652.0,1311184.95,28,0
1760413645.0,216665.94,2,2
1760412563.0,11191.85,7,7
1760412035.0,9652.91,6,0
1760411664.0,25692.36,24,0
