Physician_NPI,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Total_Invested_USDollars,Total_Earnings,Interaction
1891882965.0,"Vantis Vascular, Inc.",50000.0,50000.0,1
1891917092.0,Philadelphia Medical Management Company LLC,0.0,50000.0,1
1902000797.0,Valencia Technologies Corporation,0.0,50000.0,1
1902890387.0,Valencia Technologies Corporation,0.0,50000.0,1
1912096231.0,Vasorum USA Inc.,50000.0,50000.0,1
1912946831.0,"Centinel Spine, LLC",0.0,50000.0,1
1922038488.0,"Vantis Vascular, Inc.",50000.0,50000.0,1
1942210018.0,HAPPE Spine,0.0,50000.0,1
1942340831.0,"Centinel Spine, LLC",0.0,50000.0,1
1952301038.0,"Vantis Vascular, Inc.",50000.0,50000.0,1
1952395493.0,"Vantis Vascular, Inc.",50000.0,50000.0,1
1952663262.0,HAPPE Spine,25000.0,50000.0,1
1952667792.0,Lazurite Inc.,50000.0,50000.0,1
1962648410.0,Gramercy Extremity Orthopedics LLC,50000.0,50000.0,1
1972595247.0,"Woven Orthopedic Technologies, LLC",50000.0,50000.0,1
1972752228.0,AxioMed LLC,0.0,50000.0,1
1972798379.0,Philadelphia Medical Management Company LLC,0.0,50000.0,1
1992777437.0,"Vantis Vascular, Inc.",50000.0,50000.0,1
1992968218.0,AxioMed LLC,0.0,50000.0,1
1518937952.0,ORTHALIGN INC,49999.96,49999.96,1
1427146216.0,"SpectraWAVE, Inc",49999.66,49999.66,1
1316956857.0,"Seigla Medical, Inc.",49998.6,49998.6,1
1326202151.0,"OsteoCentric Technologies, Inc.",0.0,49979.0,1
1790794592.0,"OsteoCentric Technologies, Inc.",0.0,49979.0,1
1801982616.0,"OsteoCentric Technologies, Inc.",0.0,49979.0,1
1538288337.0,Catalyst Orthoscience,0.0,49524.73,1
1144458027.0,"Cardio Flow, Inc.",52000.0,49500.0,1
1952511297.0,Responsive Arthroscopy Inc,0.0,49500.0,1
1376535880.0,IQ Med LLC,85.0,49418.0,1
1801810296.0,"Checkpoint Surgical, Inc",5901.45,49164.97,1
1588755854.0,"Woven Orthopedic Technologies, LLC",0.0,48944.42,1
1780796904.0,"Genesis Software Innovations, LLC",0.0,48414.87,1
1982652459.0,"Genesis Software Innovations, LLC",0.0,48414.87,1
1396705646.0,"Woven Orthopedic Technologies, LLC",0.0,48021.55,1
1194818690.0,Pediatric Alliance LLC,0.0,47815.05,1
1558395939.0,Pediatric Alliance LLC,0.0,47815.05,1
1952308108.0,"GastroGPO, LLC",0.0,47793.5,1
1265678833.0,"Visby Medical, Inc.",0.0,47715.2,1
1124002399.0,US Retina LLC,27695.0,47571.0,1
1154591964.0,US Retina LLC,27696.0,47571.0,1
1174521264.0,US Retina LLC,27696.0,47571.0,1
1235137878.0,US Retina LLC,27696.0,47571.0,1
1245214410.0,US Retina LLC,27695.0,47571.0,1
1902880180.0,US Retina LLC,27695.0,47571.0,1
1124437959.0,Augmedics Inc.,0.0,47259.78,1
1306928908.0,"Atlas Spine, Inc.",50000.0,47250.0,1
1114903556.0,US Retina LLC,27701.0,47194.0,1
1336124015.0,US Retina LLC,27693.0,47180.0,1
1730165325.0,US Retina LLC,27693.0,47180.0,1
1063596997.0,Augmedics Inc.,0.0,47005.94,1
1811438369.0,"HISTOSONICS, INC.",0.0,47000.0,1
1497779128.0,Responsive Arthroscopy Inc,0.0,46200.0,1
1730115528.0,"GastroGPO, LLC",0.0,46093.94,1
1801840103.0,Convergent Dental Inc.,0.0,46016.44,1
1477512614.0,"Amplify Surgical, Inc.",150000.0,45949.08,1
1851371769.0,"Amplify Surgical, Inc.",150000.0,45949.08,1
1528037173.0,Lazurite Inc.,0.0,45905.0,1
1205924784.0,"Aegis Spine, Inc.",0.0,45815.0,1
1811083553.0,"Central California Surgical Distributors, LLC",11240.9,45362.56,2
1689699704.0,"SPR Therapeutics, Inc",0.0,45354.58,1
1679580070.0,US Retina LLC,0.0,45164.0,1
1700819281.0,US Retina LLC,0.0,45164.0,1
1932110160.0,"BrainScope Company, Inc.",8485.0,45149.21,1
1528094455.0,Innovation Technologies Inc,8.01,45056.25,1
1134327745.0,"Cardio Flow, Inc.",50000.0,45000.0,1
1144263955.0,Valencia Technologies Corporation,0.0,45000.0,1
1679504245.0,New Wave Endo-Surgical Corp.,45000.0,45000.0,1
1821001496.0,"Vantis Vascular, Inc.",44999.0,44999.0,1
1356306112.0,Milestone Scientific Inc.,9980.77,44949.12,1
1861424210.0,"Spinal Simplicity, LLC",0.0,44600.0,1
1720053184.0,"Amplify Surgical, Inc.",30000.0,44311.6,1
1518093772.0,"Cala Health, Inc.",7204.67,44244.35,1
1598970840.0,Innovation Technologies Inc,8.01,44055.0,1
1639192164.0,"nView medical, Inc",0.0,43800.0,1
1750409520.0,"nView medical, Inc",0.0,43800.0,1
1386739134.0,"Spinal Surgical Strategies, Inc.",0.0,43750.0,1
1881664944.0,"Spinal Surgical Strategies, Inc.",0.0,43750.0,1
1457310179.0,CurveBeam LLC,150000.0,43637.0,1
1568438984.0,"Provisio Medical, Inc.",0.0,43563.0,1
1205090297.0,"GLW, Inc",150000.0,43500.0,1
1689833105.0,"Agile Devices, Inc.",20000.0,43456.94,2
1750450524.0,"Agile Devices, Inc.",35000.0,43454.55,3
1932115342.0,The North Carolina Mutual Wholesale Drug Company Inc,3249.0,42959.0,1
1518967751.0,"ENDOTRONIX, INC.",0.0,42949.25,1
1316946619.0,Responsive Arthroscopy Inc,0.0,42683.85,1
1407054208.0,Lazurite Inc.,0.0,42364.2,2
1306932405.0,SiteSaver Inc.,0.0,42153.0,1
1407891724.0,SiteSaver Inc.,0.0,42153.0,1
1457366320.0,SiteSaver Inc.,0.0,42153.0,1
1114984556.0,"Atlas Spine, Inc.",100000.0,42000.0,1
1285705145.0,"Atlas Spine, Inc.",100000.0,42000.0,1
1679572028.0,"Atlas Spine, Inc.",100000.0,42000.0,1
1891734935.0,"4WEB, INC.",0.0,41866.06,1
1386865426.0,"Expanding Innovations, Inc.",14725.1,41824.9,1
1326049909.0,"Provisio Medical, Inc.",0.0,41610.0,1
1861414096.0,"Provisio Medical, Inc.",0.0,41610.0,1
1740337625.0,Responsive Arthroscopy Inc,0.0,41468.13,1
1831205616.0,Responsive Arthroscopy Inc,0.0,41468.13,1
1811916414.0,Centerline Biomedical Inc.,0.0,41200.0,1
1205156858.0,The North Carolina Mutual Wholesale Drug Company Inc,3249.0,40793.0,1
1891790770.0,"EyePoint Pharmaceuticals US, Inc.",0.0,40789.79,1
1649386541.0,Innovation Technologies Inc,8.01,40050.0,1
1770532012.0,Innovation Technologies Inc,8.01,40050.0,1
1902900459.0,Valencia Technologies Corporation,0.0,40015.0,1
1104036136.0,Valencia Technologies Corporation,0.0,40000.0,1
1245499540.0,"Vantis Vascular, Inc.",40000.0,40000.0,1
1295750255.0,Gramercy Extremity Orthopedics LLC,40000.0,40000.0,1
1871623827.0,Gramercy Extremity Orthopedics LLC,40000.0,40000.0,1
1073515920.0,"BrainScope Company, Inc.",24500.0,39998.16,1
1669575619.0,"Expanding Innovations, Inc.",10236.2,39692.9,1
1992992705.0,Catalyst Orthoscience,0.0,39298.38,1
1497736797.0,Applied Medical Corporation,0.0,39240.0,1
1184801359.0,"GastroGPO, LLC",0.0,39182.97,1
1568447118.0,"GastroGPO, LLC",0.0,39182.73,1
1962496711.0,"GastroGPO, LLC",0.0,39182.73,1
1003068008.0,"GastroGPO, LLC",0.0,39182.49,1
1003854076.0,"GastroGPO, LLC",0.0,39182.49,1
1063858868.0,"GastroGPO, LLC",0.0,39182.49,1
1427248608.0,"GastroGPO, LLC",0.0,39182.49,1
1629185616.0,"GastroGPO, LLC",0.0,39182.49,1
1699765461.0,"GastroGPO, LLC",0.0,39182.49,1
1144494451.0,"GastroGPO, LLC",0.0,39182.25,1
1194719666.0,"GastroGPO, LLC",0.0,39182.25,1
1861599524.0,"GastroGPO, LLC",0.0,39182.25,1
1043445588.0,"GastroGPO, LLC",0.0,39182.24,1
1538449459.0,"GastroGPO, LLC",0.0,39182.24,1
1750402046.0,"GastroGPO, LLC",0.0,39179.85,1
1265410914.0,"GastroGPO, LLC",0.0,39126.21,1
1073515987.0,Cornerstone Specialty Network LLC,0.0,39000.0,2
1447252135.0,Cornerstone Specialty Network LLC,0.0,39000.0,2
1134158736.0,"GastroGPO, LLC",0.0,38960.22,1
1437156221.0,"Genesis Software Innovations, LLC",0.0,38731.9,1
1255626685.0,Digital Diagnostics Inc.,864.2,38672.95,1
1356306328.0,"Checkpoint Surgical, Inc",13279.45,38279.45,1
1578686507.0,"GastroGPO, LLC",0.0,38137.43,1
1851323034.0,"GastroGPO, LLC",0.0,38136.06,1
1679534796.0,"Potrero Medical, Inc.",32200.0,38125.0,1
1194752253.0,CurveBeam LLC,150000.0,37819.0,1
1700961430.0,"EvoEndo, Inc",1005.0,37500.0,1
1114965159.0,"Zimmer Biomet Holdings, Inc.",43980.95,37498.65,1
1538294418.0,Milestone Scientific Inc.,7486.61,37453.86,1
1063677185.0,"OMNIlife science, Inc",37377.5,37377.5,1
1306882576.0,"Spinal Simplicity, LLC",0.0,37368.44,1
1093739708.0,"BrainScope Company, Inc.",13513.0,37343.26,1
1962497420.0,"GastroGPO, LLC",0.0,37314.23,1
1528297306.0,"Genesis Software Innovations, LLC",0.0,37242.66,1
1982693602.0,Valencia Technologies Corporation,0.0,37190.0,1
1477644334.0,"Amaros, Inc.",225.0,36675.0,1
1619910569.0,"Amaros, Inc.",225.0,36675.0,1
1649602939.0,"Amaros, Inc.",225.0,36675.0,1
1689635807.0,"Amaros, Inc.",225.0,36675.0,1
1760429930.0,"NovApproach Spine, LLC",0.0,36669.0,1
1114989555.0,"Aegis Spine, Inc.",0.0,36652.0,1
1386678746.0,"BrainScope Company, Inc.",8100.0,36396.32,1
1225056039.0,Responsive Arthroscopy Inc,0.0,36372.6,1
1518932367.0,Valencia Technologies Corporation,0.0,36250.0,1
1578899662.0,"Route 92 Medical, Inc.",24998.94,36176.7,1
1407824410.0,"GLW, Inc",100000.0,36024.0,1
1992716872.0,"GLW, Inc",100000.0,36024.0,1
1124025754.0,"Cardio Flow, Inc.",19000.0,36000.0,1
1043445612.0,Responsive Arthroscopy Inc,0.0,35880.57,1
1083693105.0,Vektor Medical Inc.,52272.79,35617.76,1
1083696074.0,Applied Medical Corporation,0.0,35316.0,1
1245504976.0,"BrainScope Company, Inc.",5254.0,35254.0,1
1023076460.0,"Spinal Surgical Strategies, Inc.",0.0,35000.0,1
1598951436.0,"Vantis Vascular, Inc.",35000.0,35000.0,1
1871677930.0,"Vantis Vascular, Inc.",35000.0,35000.0,1
1922120732.0,"Vantis Vascular, Inc.",35000.0,35000.0,1
1639189715.0,"BrainScope Company, Inc.",12709.0,34373.21,1
1215922356.0,"Consortium of Independent Immunology Clinics, LLC",34237.5,34237.5,1
1568671584.0,"Consortium of Independent Immunology Clinics, LLC",34237.5,34237.5,1
1609851617.0,"Consortium of Independent Immunology Clinics, LLC",34237.5,34237.5,1
1710950589.0,"Consortium of Independent Immunology Clinics, LLC",34237.5,34237.5,1
1730272998.0,"Consortium of Independent Immunology Clinics, LLC",34237.5,34237.5,1
1154436137.0,"SPR Therapeutics, Inc",0.0,34180.0,1
1467438630.0,PhotoniCare Inc,52876.4,34079.22,1
1083836027.0,"GastroGPO, LLC",0.0,34018.76,1
1922021195.0,US Retina LLC,0.0,33989.0,1
1316057623.0,"4WEB, INC.",0.0,33926.89,1
1205898822.0,"ENDOTRONIX, INC.",0.0,33834.47,1
1437261450.0,"GastroGPO, LLC",0.0,33574.25,1
1396763314.0,Responsive Arthroscopy Inc,0.0,33340.89,1
1235161449.0,"Novapproach Spine, LLC",0.0,33212.0,1
1952376337.0,Nanovis LLC,1728.67,33208.69,1
1619926672.0,"Viseon, Inc.",0.0,33000.0,1
1790766848.0,Scientia Vascular,17660.0,32953.56,1
1427255876.0,Intellijoint Surgical Inc.,32950.0,32950.0,1
1700833902.0,Scientia Vascular,17560.66,32768.19,1
1699801308.0,"Agile Devices, Inc.",25000.0,32743.410000000003,3
1730316191.0,"Agile Devices, Inc.",0.0,32487.31,1
1851302012.0,ExThera Medical Corporation,32350.68,32350.68,1
1649486994.0,"4WEB, INC.",0.0,32208.3,1
1013980002.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1043308448.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1114074937.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1144228438.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1154361624.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1245238930.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1376500504.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1487857272.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1619067949.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1669479986.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1801894506.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1932106747.0,The North Carolina Mutual Wholesale Drug Company Inc,361.0,32129.0,1
1124025374.0,"GastroGPO, LLC",0.0,31983.79,1
1811083553.0,"Sequoia Surgical Distributors, LLC",1180.43,31910.2,2
1477755924.0,Convergent Dental Inc.,0.0,31724.82,1
1982716098.0,"GastroGPO, LLC",0.0,31522.72,1
1144227364.0,"Atlas Spine, Inc.",75000.0,31500.0,1
1821146770.0,CENTERLINE BIOMEDICAL INC.,0.0,30899.66,1
1235115189.0,"GastroGPO, LLC",0.0,30868.96,1
1063481588.0,"Amplify Surgical, Inc.",100000.0,30632.72,1
1124129473.0,"Amplify Surgical, Inc.",100000.0,30632.72,1
1700047032.0,"Amplify Surgical, Inc.",100000.0,30632.72,1
1881806834.0,"Amplify Surgical, Inc.",100000.0,30632.72,1
1548367808.0,"Expanding Innovations, Inc.",11529.7,30447.3,1
1093841413.0,"GastroGPO, LLC",0.0,30371.84,1
1134105083.0,"GastroGPO, LLC",0.0,30371.84,1
1215921937.0,"GastroGPO, LLC",0.0,30371.84,1
1275579799.0,"GastroGPO, LLC",0.0,30371.84,1
1396721254.0,"GastroGPO, LLC",0.0,30371.84,1
1396721783.0,"GastroGPO, LLC",0.0,30371.84,1
1457446064.0,"GastroGPO, LLC",0.0,30371.84,1
1528282050.0,"GastroGPO, LLC",0.0,30371.84,1
1558300756.0,"GastroGPO, LLC",0.0,30371.84,1
1629062344.0,"GastroGPO, LLC",0.0,30371.84,1
1689650541.0,"GastroGPO, LLC",0.0,30371.84,1
1699751065.0,"GastroGPO, LLC",0.0,30371.84,1
1811023542.0,"GastroGPO, LLC",0.0,30371.84,1
1811988587.0,"GastroGPO, LLC",0.0,30371.84,1
1821290651.0,"GastroGPO, LLC",0.0,30371.84,1
1831395995.0,"GastroGPO, LLC",0.0,30371.84,1
1891724100.0,"GastroGPO, LLC",0.0,30371.84,1
1033196373.0,"GastroGPO, LLC",0.0,30371.83,1
1043288160.0,"GastroGPO, LLC",0.0,30371.83,1
1093723132.0,"GastroGPO, LLC",0.0,30371.83,1
1124039839.0,"GastroGPO, LLC",0.0,30371.83,1
1205847944.0,"GastroGPO, LLC",0.0,30371.83,1
1225046360.0,"GastroGPO, LLC",0.0,30371.83,1
1225120801.0,"GastroGPO, LLC",0.0,30371.83,1
1265636831.0,"GastroGPO, LLC",0.0,30371.83,1
1265693311.0,"GastroGPO, LLC",0.0,30371.83,1
1306812326.0,"GastroGPO, LLC",0.0,30371.83,1
1649200460.0,"GastroGPO, LLC",0.0,30371.83,1
1679512370.0,"GastroGPO, LLC",0.0,30371.83,1
1689867434.0,"GastroGPO, LLC",0.0,30371.83,1
1710998463.0,"GastroGPO, LLC",0.0,30371.83,1
1780877431.0,"GastroGPO, LLC",0.0,30371.83,1
1811956899.0,"GastroGPO, LLC",0.0,30371.83,1
1811972300.0,"GastroGPO, LLC",0.0,30371.83,1
1831180413.0,"GastroGPO, LLC",30371.83,30371.83,1
1932425907.0,"GastroGPO, LLC",0.0,30371.83,1
1962601328.0,"GastroGPO, LLC",0.0,30371.83,1
1821089921.0,CLOZEX MEDICAL INC,0.0,30265.0,1
1407968514.0,"GastroGPO, LLC",0.0,30147.32,1
1790909281.0,"Alafair Biosciences, Inc.",0.0,30102.0,1
1265654875.0,US Retina LLC,0.0,30097.0,1
1407824360.0,US Retina LLC,0.0,30097.0,1
1245593334.0,Convergent Dental Inc.,0.0,30001.98,1
1437210606.0,Convergent Dental Inc.,0.0,30001.98,1
1104949874.0,SiteSaver Inc.,0.0,30000.0,1
1578586798.0,Valencia Technologies Corporation,0.0,30000.0,1
1598924920.0,Gramercy Extremity Orthopedics LLC,30000.0,30000.0,1
1619107703.0,Vasorum USA Inc.,30000.0,30000.0,1
1740688050.0,Convergent Dental Inc.,0.0,30000.0,1
1881691244.0,Gramercy Extremity Orthopedics LLC,30000.0,30000.0,1
1013915552.0,"Contego Medical, Inc",0.0,29999.98,1
1568624393.0,The North Carolina Mutual Wholesale Drug Company Inc,1083.0,29963.0,1
1568660165.0,"Alafair Biosciences, Inc.",0.0,29916.0,1
1588601488.0,"Alafair Biosciences, Inc.",0.0,29916.0,1
1760535967.0,"Alafair Biosciences, Inc.",0.0,29916.0,1
1841222502.0,"Alafair Biosciences, Inc.",0.0,29916.0,1
1194976704.0,Vapotherm Inc,29913.16,29913.96,1
1114014438.0,ExThera Medical Corporation,29787.67,29787.67,1
1073787909.0,"Spinal Simplicity, LLC",0.0,29733.33,1
1164678512.0,"Spinal Simplicity, LLC",0.0,29733.33,1
1316269103.0,Digital Diagnostics Inc.,0.0,29567.22,1
1306054390.0,"Expanding Innovations, Inc.",7571.2,29472.3,1
1801834171.0,"BrainScope Company, Inc.",5765.0,29345.26,1
1164487450.0,"GastroGPO, LLC",0.0,29146.17,1
1295731164.0,"Provisio Medical, Inc.",0.0,29043.0,1
1730105891.0,CLOZEX MEDICAL INC,0.0,29040.0,1
1275523631.0,"GastroGPO, LLC",0.0,29005.82,1
1588648174.0,"Sonex Health, Inc.",0.0,29000.0,1
1952629735.0,"GLW, Inc",100000.0,29000.0,1
1093854010.0,"GastroGPO, LLC",0.0,28853.24,1
1457678401.0,"GastroGPO, LLC",0.0,28853.24,1
1750356929.0,"GastroGPO, LLC",0.0,28853.24,1
1366476772.0,Centerline Biomedical Inc.,0.0,28839.86,1
1700058963.0,"BrainScope Company, Inc.",4582.0,28697.16,1
1063492940.0,US Retina LLC,16617.0,28694.0,1
1285049940.0,US Retina LLC,16617.0,28694.0,1
1366700460.0,US Retina LLC,16617.0,28694.0,1
1518139070.0,US Retina LLC,16617.0,28694.0,1
1992237903.0,US Retina LLC,16617.0,28694.0,1
1295020667.0,US Retina LLC,0.0,28668.0,1
1548261696.0,US Retina LLC,0.0,28668.0,1
1730180886.0,US Retina LLC,0.0,28668.0,1
1841291903.0,US Retina LLC,0.0,28668.0,1
1801832167.0,"GastroGPO, LLC",0.0,28623.06,1
1841417896.0,"Expanding Innovations, Inc.",7313.8,28571.4,1
1265512164.0,"GastroGPO, LLC",0.0,28559.59,1
1215911607.0,US Retina LLC,16617.0,28543.0,1
1386627925.0,US Retina LLC,16617.0,28543.0,1
1538142179.0,US Retina LLC,16617.0,28543.0,1
1649254020.0,US Retina LLC,16617.0,28543.0,1
1851374482.0,US Retina LLC,16617.0,28543.0,1
1710135876.0,"GastroGPO, LLC",0.0,28498.1,1
1194753186.0,US Retina LLC,16617.0,28421.0,1
1306016977.0,US Retina LLC,16617.0,28421.0,1
1669602033.0,US Retina LLC,16617.0,28421.0,1
1912346388.0,US Retina LLC,16617.0,28421.0,1
1942463252.0,US Retina LLC,16617.0,28421.0,1
1972666121.0,"Potrero Medical, Inc.",24000.0,28412.5,1
1093964116.0,"GastroGPO, LLC",0.0,28362.49,1
1033101860.0,US Retina LLC,16617.0,28214.0,1
1083976880.0,US Retina LLC,16617.0,28214.0,1
1104818939.0,US Retina LLC,16617.0,28214.0,1
1104818996.0,US Retina LLC,16617.0,28214.0,1
1114906518.0,US Retina LLC,16617.0,28214.0,1
1124010913.0,US Retina LLC,16617.0,28214.0,1
1134414709.0,US Retina LLC,16617.0,28214.0,1
1215124706.0,US Retina LLC,16617.0,28214.0,1
1437360351.0,US Retina LLC,16617.0,28214.0,1
1447544192.0,US Retina LLC,16617.0,28214.0,1
1457301442.0,US Retina LLC,16617.0,28214.0,1
1497747299.0,US Retina LLC,16617.0,28214.0,1
1548221328.0,US Retina LLC,16617.0,28214.0,1
1700094109.0,US Retina LLC,16617.0,28214.0,1
1730280421.0,US Retina LLC,16617.0,28214.0,1
1891089546.0,US Retina LLC,16617.0,28214.0,1
1922216621.0,US Retina LLC,16617.0,28214.0,1
1942288717.0,US Retina LLC,16617.0,28214.0,1
1942292776.0,US Retina LLC,16617.0,28214.0,1
1922503549.0,"Contego Medical, Inc",0.0,28063.08,1
1912929290.0,"Spinal Surgical Strategies, Inc.",0.0,28000.0,1
1235131673.0,"GastroGPO, LLC",0.0,27913.05,1
1003851817.0,"CurvaFix, Inc.",27684.93,27684.93,1
1881702629.0,CENTERLINE BIOMEDICAL INC.,0.0,27588.0,1
1881959484.0,"Zimmer Biomet Holdings, Inc.",32335.29,27569.43,1
1780642884.0,ORTHALIGN INC,27505.15,27505.15,1
1679583256.0,"Woven Orthopedic Technologies, LLC",0.0,27354.2,1
1508057233.0,"GastroGPO, LLC",0.0,27334.66,1
1033183769.0,"GastroGPO, LLC",0.0,27334.65,1
1386834281.0,"GastroGPO, LLC",0.0,27334.65,1
1558336164.0,"GastroGPO, LLC",0.0,27334.65,1
1578564506.0,"GastroGPO, LLC",0.0,27334.65,1
1639348469.0,"GastroGPO, LLC",0.0,27334.65,1
1730154808.0,"GastroGPO, LLC",0.0,27334.65,1
1861460982.0,"GastroGPO, LLC",0.0,27334.65,1
1639176167.0,"Manual Surgical Sciences, LLC",0.0,27156.13,1
1275508897.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1275508939.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1538134283.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1578538229.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1578538252.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1881669513.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1891760583.0,"Cryo Specialty Medical, LLC",0.0,27000.0,1
1104817279.0,"GastroGPO, LLC",0.0,26544.51,1
1730170804.0,"GastroGPO, LLC",0.0,26538.08,1
1811043839.0,Lazurite Inc.,0.0,26512.0,1
1366626426.0,"GastroGPO, LLC",0.0,26337.06,1
1649243007.0,"Spinal Surgical Strategies, Inc.",0.0,26250.0,1
1871541672.0,Responsive Arthroscopy Inc,0.0,26183.85,1
1548267529.0,CENTERLINE BIOMEDICAL INC.,0.0,26173.84,1
1184606626.0,"Potrero Medical, Inc.",22100.0,26162.5,1
1205818432.0,Catalyst Orthoscience,0.0,25858.94,1
1659557957.0,"BrainScope Company, Inc.",2247.0,25827.26,1
1003807744.0,"GastroGPO, LLC",0.0,25816.06,1
1023003563.0,"GastroGPO, LLC",0.0,25816.06,1
1023278850.0,"GastroGPO, LLC",0.0,25816.06,1
1033292123.0,"GastroGPO, LLC",0.0,25816.06,1
1043296353.0,"GastroGPO, LLC",0.0,25816.06,1
1073638656.0,"GastroGPO, LLC",0.0,25816.06,1
1093750770.0,"GastroGPO, LLC",0.0,25816.06,1
1144211707.0,"GastroGPO, LLC",0.0,25816.06,1
1154525723.0,"GastroGPO, LLC",0.0,25816.06,1
1164533477.0,"GastroGPO, LLC",0.0,25816.06,1
1225003676.0,"GastroGPO, LLC",0.0,25816.06,1
1235161761.0,"GastroGPO, LLC",0.0,25816.06,1
1255375770.0,"GastroGPO, LLC",0.0,25816.06,1
1255382909.0,"GastroGPO, LLC",0.0,25816.06,1
1265411920.0,"GastroGPO, LLC",0.0,25816.06,1
1265640932.0,"GastroGPO, LLC",0.0,25816.06,1
1265696504.0,"GastroGPO, LLC",0.0,25816.06,1
1285714071.0,"GastroGPO, LLC",0.0,25816.06,1
1295700623.0,"GastroGPO, LLC",0.0,25816.06,1
1295787802.0,"GastroGPO, LLC",0.0,25816.06,1
1306012356.0,"GastroGPO, LLC",0.0,25816.06,1
1356384473.0,"GastroGPO, LLC",0.0,25816.06,1
1366540544.0,"GastroGPO, LLC",0.0,25816.06,1
1376545061.0,"GastroGPO, LLC",0.0,25816.06,1
1376714519.0,"GastroGPO, LLC",0.0,25816.06,1
1386805018.0,"GastroGPO, LLC",0.0,25816.06,1
1396736187.0,"GastroGPO, LLC",0.0,25816.06,1
1417158536.0,"GastroGPO, LLC",0.0,25816.06,1
1417923970.0,"GastroGPO, LLC",0.0,25816.06,1
1417933599.0,"GastroGPO, LLC",0.0,25816.06,1
1427141746.0,"GastroGPO, LLC",0.0,25816.06,1
1447335666.0,"GastroGPO, LLC",0.0,25816.06,1
1457303737.0,"GastroGPO, LLC",0.0,25816.06,1
1457326522.0,"GastroGPO, LLC",0.0,25816.06,1
1457337297.0,"GastroGPO, LLC",0.0,25816.06,1
1457459695.0,"GastroGPO, LLC",0.0,25816.06,1
1467735704.0,"GastroGPO, LLC",0.0,25816.06,1
1487645644.0,"GastroGPO, LLC",0.0,25816.06,1
1518066372.0,"GastroGPO, LLC",0.0,25816.06,1
1538361241.0,"GastroGPO, LLC",0.0,25816.06,1
1558352112.0,"GastroGPO, LLC",0.0,25816.06,1
1558375634.0,"GastroGPO, LLC",0.0,25816.06,1
1578554333.0,"GastroGPO, LLC",0.0,25816.06,1
1578787495.0,"GastroGPO, LLC",0.0,25816.06,1
1598741944.0,"GastroGPO, LLC",0.0,25816.06,1
1639155005.0,"GastroGPO, LLC",0.0,25816.06,1
1649488222.0,"GastroGPO, LLC",0.0,25816.06,1
1649595208.0,"GastroGPO, LLC",0.0,25816.06,1
1659357515.0,"GastroGPO, LLC",0.0,25816.06,1
1669413019.0,"GastroGPO, LLC",0.0,25816.06,1
1679549695.0,"GastroGPO, LLC",0.0,25816.06,1
1689679557.0,"GastroGPO, LLC",0.0,25816.06,1
1720039209.0,"GastroGPO, LLC",0.0,25816.06,1
1720390263.0,"GastroGPO, LLC",0.0,25816.06,1
1730362807.0,"GastroGPO, LLC",0.0,25816.06,1
1750353371.0,"GastroGPO, LLC",0.0,25816.06,1
1760563878.0,"GastroGPO, LLC",0.0,25816.06,1
1770527301.0,"GastroGPO, LLC",0.0,25816.06,1
1770796138.0,"GastroGPO, LLC",0.0,25816.06,1
1790915858.0,"GastroGPO, LLC",0.0,25816.06,1
1811931298.0,"GastroGPO, LLC",0.0,25816.06,1
1831275429.0,"GastroGPO, LLC",0.0,25816.06,1
1861591604.0,"GastroGPO, LLC",0.0,25816.06,1
1861696452.0,"GastroGPO, LLC",0.0,25816.06,1
1912991621.0,"GastroGPO, LLC",0.0,25816.06,1
1922084888.0,"GastroGPO, LLC",0.0,25816.06,1
1922260017.0,"GastroGPO, LLC",0.0,25816.06,1
1932208758.0,"GastroGPO, LLC",0.0,25816.06,1
